session_id,category
2334,painter
2334,plumber
2334,electrician
2334,movers
2335,carpenter
2335,internet-setup
2336,cleaner
2336,house-rental
2336,electrician
2336,movers
2337,internet-setup
2337,painter
2337,movers
2338,plumber
2338,electrician
2338,movers
2339,painter
2339,house-rental
2339,cleaner
2339,movers
2340,carpenter
2340,house-rental
2340,plumber
2340,cleaner
2341,carpenter
2341,electrician
2342,house-rental
2342,plumber
2342,electrician
2342,movers
2343,painter
2343,electrician
2344,house-rental
2344,plumber
2344,electrician
2345,cleaner
2346,internet-setup
2346,cleaner
2346,movers
2347,plumber
2347,electrician
2348,carpenter
2348,plumber
2348,electrician
2349,cleaner
2350,cleaner
2351,house-rental
2351,plumber
2351,electrician
2351,movers
2352,plumber
2353,carpenter
2353,electrician
2354,painter
2354,house-rental
2354,cleaner
2355,cleaner
2355,house-rental
2355,plumber
2355,electrician
2356,carpenter
2356,plumber
2357,plumber
2357,cleaner
2358,cleaner
2359,internet-setup
2359,painter
2359,electrician
2360,electrician
2361,plumber
2362,cleaner
2362,house-rental
2362,electrician
2362,movers
2363,carpenter
2363,internet-setup
2363,house-rental
2363,movers
2364,internet-setup
2364,house-rental
2364,electrician
2365,internet-setup
2365,cleaner
2366,house-rental
2366,movers
2367,internet-setup
2368,house-rental
2368,movers
2369,carpenter
2369,painter
2370,house-rental
2370,plumber
2370,cleaner
2370,movers
2371,internet-setup
2371,house-rental
2371,carpenter
2371,movers
2372,internet-setup
2372,house-rental
2373,plumber
2373,cleaner
2374,plumber
2374,electrician
2375,carpenter
2375,painter
2376,house-rental
2376,plumber
2376,cleaner
2376,movers
2377,electrician
2378,house-rental
2378,plumber
2378,electrician
2379,house-rental
2379,plumber
2380,internet-setup
2380,movers
2381,cleaner
2381,house-rental
2381,electrician
2381,movers
2382,house-rental
2382,plumber
2382,cleaner
2382,movers
2383,carpenter
2383,painter
2384,movers
2385,plumber
2385,electrician
2386,plumber
2387,internet-setup
2387,house-rental
2387,carpenter
2387,electrician
2388,carpenter
2388,electrician
2389,internet-setup
2389,house-rental
2389,plumber
2390,carpenter
2390,painter
2391,internet-setup
2391,house-rental
2391,movers
2392,internet-setup
2392,plumber
2392,cleaner
2393,carpenter
2393,plumber
2393,cleaner
2394,house-rental
2394,movers
2395,plumber
2395,painter
2396,house-rental
2396,plumber
2396,electrician
2396,movers
2397,internet-setup
2397,house-rental
2397,plumber
2397,cleaner
2398,carpenter
2398,house-rental
2398,plumber
2398,electrician
2399,carpenter
2399,internet-setup
2399,house-rental
2399,movers
2400,electrician
2401,carpenter
2401,cleaner
2401,painter
2402,painter
2402,house-rental
2402,plumber
2402,cleaner
2403,plumber
2403,electrician
2404,plumber
2404,electrician
2405,carpenter
2405,internet-setup
2405,house-rental
2405,movers
2406,house-rental
2406,movers
2407,painter
2407,electrician
2408,house-rental
2408,plumber
2408,electrician
2408,movers
2409,painter
2409,house-rental
2409,cleaner
2409,movers
2410,cleaner
2410,house-rental
2410,electrician
2410,movers
2411,electrician
2411,cleaner
2411,movers
2412,internet-setup
2412,house-rental
2412,electrician
2412,movers
2413,plumber
2414,house-rental
2414,cleaner
2415,plumber
2415,electrician
2416,internet-setup
2417,internet-setup
2417,house-rental
2418,painter
2418,plumber
2418,electrician
2419,house-rental
2419,plumber
2419,cleaner
2419,movers
2420,house-rental
2420,plumber
2420,electrician
2420,movers
2421,carpenter
2421,cleaner
2421,movers
2422,painter
2422,plumber
2422,house-rental
2422,electrician
2423,cleaner
2424,cleaner
2424,house-rental
2424,electrician
2424,movers
2425,cleaner
2425,movers
2426,internet-setup
2427,house-rental
2427,plumber
2427,electrician
2427,movers
2428,carpenter
2429,plumber
2430,carpenter
2430,house-rental
2430,movers
2431,painter
2431,electrician
2432,internet-setup
2432,cleaner
2432,movers
2433,plumber
2433,electrician
2434,internet-setup
2434,house-rental
2435,carpenter
2435,painter
2436,painter
2436,electrician
2437,plumber
2437,cleaner
2438,painter
2438,cleaner
2439,internet-setup
2440,house-rental
2440,cleaner
2441,internet-setup
2441,movers
2442,internet-setup
2443,cleaner
2443,house-rental
2443,electrician
2443,internet-setup
2444,electrician
2445,carpenter
2445,internet-setup
2445,house-rental
2445,movers
2446,carpenter
2446,plumber
2446,electrician
2447,house-rental
2447,plumber
2447,electrician
2447,movers
2448,carpenter
2448,house-rental
2448,electrician
2449,carpenter
2449,plumber
2450,internet-setup
2450,movers
2451,plumber
2451,electrician
2452,carpenter
2453,plumber
2453,electrician
2454,cleaner
2454,movers
2455,house-rental
2455,cleaner
2455,movers
2456,cleaner
2457,carpenter
2457,painter
2457,plumber
2457,electrician
2458,carpenter
2458,electrician
2459,cleaner
2459,movers
2460,carpenter
2460,plumber
2460,electrician
2461,house-rental
2461,plumber
2461,electrician
2461,movers
2462,carpenter
2463,cleaner
2464,electrician
2465,cleaner
2465,movers
2466,internet-setup
2466,painter
2466,electrician
2467,painter
2467,house-rental
2467,cleaner
2468,carpenter
2468,painter
2468,electrician
2469,plumber
2470,painter
2470,electrician
2471,electrician
2472,plumber
2472,electrician
2473,internet-setup
2473,house-rental
2473,painter
2474,carpenter
2474,cleaner
2474,plumber
2474,electrician
2475,carpenter
2476,painter
2476,house-rental
2476,electrician
2477,internet-setup
2477,house-rental
2477,cleaner
2477,movers
2478,painter
2479,internet-setup
2479,house-rental
2480,plumber
2480,electrician
2481,internet-setup
2481,plumber
2481,electrician
2482,cleaner
2482,movers
2483,carpenter
2484,house-rental
2484,plumber
2484,electrician
2485,plumber
2485,cleaner
2486,plumber
2486,electrician
2487,carpenter
2487,plumber
2488,house-rental
2488,movers
2489,carpenter
2489,internet-setup
2489,cleaner
2489,movers
2490,carpenter
2490,house-rental
2490,cleaner
2490,movers
2491,plumber
2492,plumber
2493,internet-setup
2493,house-rental
2493,carpenter
2493,movers
2494,cleaner
2494,movers
2495,house-rental
2495,plumber
2495,electrician
2495,movers
2496,cleaner
2496,house-rental
2496,electrician
2496,movers
2497,cleaner
2497,house-rental
2497,electrician
2497,movers
2498,plumber
2499,carpenter
2499,house-rental
2499,electrician
2500,house-rental
2500,cleaner
2500,movers
2501,cleaner
2502,cleaner
2503,carpenter
2503,painter
2504,internet-setup
2505,plumber
2505,electrician
2505,movers
2506,internet-setup
2506,movers
2507,plumber
2508,house-rental
2508,plumber
2508,electrician
2509,house-rental
2509,electrician
2509,movers
2510,internet-setup
2510,house-rental
2510,electrician
2510,movers
2511,internet-setup
2511,house-rental
2511,plumber
2511,movers
2512,plumber
2512,electrician
2513,house-rental
2513,cleaner
2513,movers
2514,plumber
2514,electrician
2515,internet-setup
2515,house-rental
2515,plumber
2515,movers
2516,cleaner
2517,carpenter
2517,house-rental
2517,electrician
2518,cleaner
2518,house-rental
2518,plumber
2518,electrician
2519,internet-setup
2519,house-rental
2519,plumber
2519,electrician
2520,cleaner
2520,house-rental
2520,electrician
2520,internet-setup
2521,internet-setup
2521,cleaner
2521,movers
2522,internet-setup
2522,house-rental
2522,cleaner
2522,movers
2523,carpenter
2523,movers
2524,house-rental
2524,cleaner
2524,movers
2525,carpenter
2526,plumber
2526,cleaner
2526,electrician
2527,house-rental
2527,cleaner
2528,painter
2528,electrician
2529,plumber
2529,electrician
2530,cleaner
2530,house-rental
2530,electrician
2530,movers
2531,house-rental
2531,plumber
2531,cleaner
2531,movers
2532,internet-setup
2532,house-rental
2532,plumber
2532,electrician
2533,internet-setup
2533,cleaner
2533,movers
2534,house-rental
2534,plumber
2534,cleaner
2535,plumber
2536,painter
2536,plumber
2536,electrician
2537,cleaner
2537,house-rental
2537,plumber
2537,electrician
2538,house-rental
2538,plumber
2538,electrician
2538,movers
2539,cleaner
2539,house-rental
2539,electrician
2539,movers
2540,house-rental
2540,electrician
2540,movers
2541,carpenter
2541,plumber
2541,movers
2542,carpenter
2542,plumber
2542,cleaner
2543,plumber
2544,cleaner
2544,house-rental
2544,electrician
2545,carpenter
2546,cleaner
2546,house-rental
2546,electrician
2546,movers
2547,house-rental
2547,electrician
2548,carpenter
2548,painter
2548,electrician
2549,electrician
2550,house-rental
2550,plumber
2550,cleaner
2550,movers
2551,internet-setup
2551,electrician
2551,movers
2552,internet-setup
2552,plumber
2552,movers
2553,carpenter
2553,cleaner
2553,movers
2554,carpenter
2554,painter
2555,carpenter
2555,house-rental
2555,cleaner
2555,movers
2556,cleaner
2556,house-rental
2556,electrician
2556,movers
2557,house-rental
2557,plumber
2558,internet-setup
2558,movers
2559,house-rental
2559,cleaner
2560,cleaner
2561,electrician
2562,internet-setup
2562,house-rental
2563,cleaner
2563,plumber
2563,electrician
2564,house-rental
2564,cleaner
2564,movers
2565,carpenter
2565,plumber
2565,electrician
2566,cleaner
2566,house-rental
2566,plumber
2566,electrician
2567,carpenter
2567,house-rental
2567,cleaner
2568,painter
2569,plumber
2569,electrician
2570,cleaner
2570,house-rental
2570,electrician
2571,cleaner
2572,cleaner
2573,internet-setup
2573,painter
2574,internet-setup
2575,internet-setup
2575,house-rental
2575,plumber
2575,cleaner
2576,carpenter
2576,electrician
2577,carpenter
2577,internet-setup
2577,electrician
2577,movers
2578,house-rental
2578,cleaner
2578,movers
2579,internet-setup
2579,house-rental
2579,cleaner
2579,movers
2580,plumber
2581,carpenter
2581,plumber
2581,painter
2581,electrician
2582,cleaner
2582,house-rental
2582,electrician
2582,movers
2583,carpenter
2583,painter
2584,house-rental
2584,plumber
2584,electrician
2584,movers
2585,carpenter
2585,painter
2585,electrician
2586,cleaner
2586,electrician
2587,carpenter
2588,internet-setup
2588,house-rental
2588,plumber
2588,electrician
2589,internet-setup
2589,house-rental
2589,plumber
2589,cleaner
2590,cleaner
2590,house-rental
2590,plumber
2590,electrician
2591,electrician
2592,cleaner
2592,house-rental
2592,electrician
2592,internet-setup
2593,internet-setup
2593,house-rental
2593,plumber
2593,electrician
2594,painter
2594,cleaner
2595,electrician
2595,movers
2596,carpenter
2596,plumber
2597,plumber
2598,painter
2598,house-rental
2598,cleaner
2599,cleaner
2599,plumber
2599,electrician
2600,internet-setup
2601,house-rental
2601,cleaner
2601,movers
2602,carpenter
2602,cleaner
2602,plumber
2602,electrician
2603,house-rental
2603,movers
2604,carpenter
2604,house-rental
2604,cleaner
2604,movers
2605,carpenter
2605,painter
2605,electrician
2606,carpenter
2606,cleaner
2606,movers
2607,house-rental
2607,cleaner
2607,movers
2608,carpenter
2608,electrician
2609,house-rental
2609,plumber
2609,electrician
2609,movers
2610,carpenter
2611,internet-setup
2612,carpenter
2612,painter
2613,electrician
2613,movers
2614,cleaner
2614,plumber
2614,electrician
2615,house-rental
2615,plumber
2615,electrician
2615,movers
2616,cleaner
2616,movers
2617,carpenter
2617,electrician
2618,internet-setup
2618,painter
2619,carpenter
2619,painter
2619,electrician
2620,house-rental
2620,movers
2621,internet-setup
2621,house-rental
2621,electrician
2621,movers
2622,internet-setup
2622,house-rental
2623,plumber
2623,painter
2624,house-rental
2624,plumber
2624,electrician
2625,house-rental
2625,electrician
2625,movers
2626,cleaner
2626,house-rental
2626,electrician
2626,movers
2627,painter
2627,plumber
2627,electrician
2628,carpenter
2628,painter
2628,plumber
2628,electrician
2629,carpenter
2629,cleaner
2629,movers
2630,plumber
2630,electrician
2631,plumber
2631,painter
2631,electrician
2632,plumber
2632,electrician
2633,painter
2633,electrician
2634,carpenter
2634,painter
2635,carpenter
2635,plumber
2636,carpenter
2636,painter
2637,house-rental
2637,plumber
2637,movers
2638,cleaner
2638,house-rental
2638,plumber
2638,electrician
2639,painter
2639,house-rental
2639,electrician
2639,movers
2640,house-rental
2640,plumber
2640,electrician
2640,movers
2641,internet-setup
2641,house-rental
2642,electrician
2643,internet-setup
2643,house-rental
2643,plumber
2643,electrician
2644,plumber
2644,electrician
2645,cleaner
2645,plumber
2645,electrician
2646,house-rental
2646,plumber
2646,cleaner
2647,painter
2647,cleaner
2648,plumber
2649,plumber
2649,electrician
2650,painter
2650,cleaner
2650,movers
2651,cleaner
2652,carpenter
2652,electrician
2653,internet-setup
2653,house-rental
2653,electrician
2653,movers
2654,plumber
2655,movers
2655,painter
2655,electrician
2656,cleaner
2656,house-rental
2656,electrician
2656,movers
2657,electrician
2657,cleaner
2657,movers
2658,plumber
2659,house-rental
2659,cleaner
2660,house-rental
2660,movers
2661,carpenter
2661,electrician
2662,painter
2662,cleaner
2663,plumber
2663,electrician
2664,plumber
2664,electrician
2665,electrician
2666,movers
2667,cleaner
2667,house-rental
2667,electrician
2667,movers
2668,cleaner
2669,painter
2670,carpenter
2670,plumber
2671,painter
2671,electrician
2672,house-rental
2672,movers
2673,house-rental
2673,plumber
2673,electrician
2673,movers
2674,house-rental
2674,electrician
2674,movers
2675,internet-setup
2676,internet-setup
2676,house-rental
2676,movers
2677,carpenter
2678,cleaner
2678,house-rental
2678,electrician
2678,movers
2679,plumber
2679,electrician
2680,plumber
2680,electrician
2681,cleaner
2681,house-rental
2681,plumber
2681,electrician
2682,house-rental
2682,cleaner
2682,movers
2683,plumber
2683,electrician
2684,electrician
2685,carpenter
2685,plumber
2685,electrician
2686,plumber
2687,plumber
2687,cleaner
2688,carpenter
2688,painter
2688,plumber
2688,electrician
2689,cleaner
2690,internet-setup
2690,house-rental
2690,carpenter
2690,cleaner
2691,cleaner
2691,house-rental
2691,electrician
2691,internet-setup
2692,carpenter
2692,electrician
2693,carpenter
2694,carpenter
2694,electrician
2695,cleaner
2695,house-rental
2695,painter
2695,electrician
2696,carpenter
2696,plumber
2697,cleaner
2697,house-rental
2697,electrician
2697,movers
2698,carpenter
2698,cleaner
2698,movers
2699,carpenter
2699,plumber
2700,cleaner
2700,house-rental
2700,electrician
2701,cleaner
2702,internet-setup
2702,movers
2703,carpenter
2703,painter
2704,cleaner
2704,movers
2705,cleaner
2705,movers
2706,carpenter
2706,plumber
2707,carpenter
2707,electrician
2708,carpenter
2709,cleaner
2709,movers
2710,house-rental
2710,plumber
2710,electrician
2710,movers
2711,house-rental
2711,plumber
2711,cleaner
2711,movers
2712,house-rental
2712,plumber
2712,electrician
2712,movers
2713,house-rental
2713,plumber
2713,electrician
2713,movers
2714,carpenter
2714,painter
2715,plumber
2716,cleaner
2716,house-rental
2716,electrician
2716,movers
2717,painter
2717,electrician
2718,painter
2718,plumber
2718,house-rental
2718,electrician
2719,house-rental
2719,cleaner
2720,painter
2720,house-rental
2720,cleaner
2721,cleaner
2721,house-rental
2721,electrician
2721,movers
2722,house-rental
2722,electrician
2723,house-rental
2723,plumber
2723,electrician
2724,plumber
2724,cleaner
2725,painter
2725,electrician
2726,house-rental
2726,plumber
2726,electrician
2727,internet-setup
2727,house-rental
2727,movers
2728,cleaner
2728,house-rental
2728,electrician
2729,internet-setup
2729,house-rental
2729,movers
2730,internet-setup
2730,house-rental
2730,cleaner
2730,movers
2731,painter
2731,house-rental
2731,plumber
2731,cleaner
2732,plumber
2732,electrician
2733,carpenter
2733,internet-setup
2733,cleaner
2733,movers
2734,internet-setup
2734,house-rental
2734,plumber
2735,carpenter
2735,electrician
2736,carpenter
2736,plumber
2736,electrician
2737,internet-setup
2738,electrician
2739,cleaner
2740,movers
2741,plumber
2742,internet-setup
2742,house-rental
2742,movers
2743,cleaner
2744,carpenter
2744,internet-setup
2744,movers
2745,carpenter
2745,painter
2746,painter
2746,electrician
2747,plumber
2747,painter
2748,house-rental
2748,plumber
2748,electrician
2748,movers
2749,carpenter
2749,painter
2750,painter
2751,cleaner
2751,house-rental
2751,plumber
2751,electrician
2752,painter
2753,plumber
2754,carpenter
2755,house-rental
2755,plumber
2755,electrician
2755,movers
2756,carpenter
2756,painter
2756,electrician
2756,movers
2757,cleaner
2758,house-rental
2758,electrician
2758,movers
2759,internet-setup
2759,cleaner
2759,movers
2760,plumber
2761,house-rental
2761,plumber
2761,electrician
2761,movers
